decade_id,term_str,n,tfidf
0,little,81,0.0
0,lius,1,0.0016851124515783284
0,live,25,0.0
0,lives,3,0.0005144088771195446
0,livin,4,0.0
0,living,14,0.0
0,lo,1,0.000651890482398957
0,loaded,9,0.0034319833810237325
0,loathsome,1,0.0016851124515783284
0,lobe,1,0.0016851124515783284
0,location,1,0.0010332219691793715
0,locked,1,0.0003813314867804147
0,london,2,0.001303780964797914
0,lonely,20,0.0
0,loner,6,0.00619933181507623
0,long,29,0.0
0,longer,1,0.00017146962570651483
0,longing,2,0.0007626629735608294
0,look,72,0.0
0,looked,1,0.00017146962570651483
0,lookin,7,0.0
0,looking,18,0.0
0,looks,4,0.0006858785028260593
0,loose,2,0.00034293925141302967
0,lord,4,0.0006858785028260593
0,lose,11,0.0
0,losin,2,0.0007626629735608294
0,lost,14,0.0
0,lot,1,0.0
0,lotta,1,0.000651890482398957
0,loud,2,0.0
0,louder,1,0.0010332219691793715
0,louisiana,1,0.0016851124515783284
0,love,220,0.0
0,loved,11,0.0
0,lovely,2,0.0007626629735608294
0,lover,1,0.0
0,lovers,3,0.0
0,loves,2,0.0
0,lovin,2,0.0
0,loving,5,0.0
0,low,7,0.0
0,lower,1,0.0010332219691793715
0,lowest,1,0.0016851124515783284
0,luck,1,0.0
0,lucy,1,0.0010332219691793715
0,lullabies,2,0.003370224903156657
0,lungs,2,0.0007626629735608294
0,lust,1,0.00017146962570651483
0,lyin,7,0.0012002873799456038
0,lyrically,1,0.0016851124515783284
0,lyrics,1,0.000651890482398957
0,mad,3,0.0005144088771195446
0,made,28,0.0
0,madison,1,0.0016851124515783284
0,madness,2,0.001303780964797914
0,madonna,1,0.0016851124515783284
0,magic,1,0.0003813314867804147
0,magician,1,0.0016851124515783284
0,magics,1,0.0016851124515783284
0,magnet,1,0.0010332219691793715
0,mai,1,0.0010332219691793715
0,maiden,4,0.006740449806313314
0,maim,1,0.0016851124515783284
0,main,2,0.002066443938358743
0,major,1,0.0003813314867804147
0,make,116,0.0
0,makes,41,0.0
0,makeup,2,0.001303780964797914
0,makin,4,0.0
0,making,2,0.00034293925141302967
0,mama,6,0.0
0,mamas,7,0.0045632333767926985
0,mami,1,0.000651890482398957
0,man,33,0.0
0,manageable,1,0.0016851124515783284
0,mango,1,0.0016851124515783284
0,mans,1,0.0
0,many,18,0.0
0,map,1,0.0016851124515783284
0,marchin,1,0.0016851124515783284
0,marcy,1,0.0016851124515783284
0,marley,1,0.0010332219691793715
0,marquee,3,0.005055337354734986
0,marriage,2,0.003370224903156657
0,marry,1,0.00017146962570651483
0,mars,4,0.002607561929595828
0,mary,1,0.0010332219691793715
0,match,1,0.000651890482398957
0,matter,9,0.0
0,matters,1,0.0010332219691793715
0,mausoleum,1,0.0016851124515783284
0,may,10,0.0
0,maybe,20,0.0
0,maze,1,0.000651890482398957
0,mazel,2,0.003370224903156657
0,mcdonalds,1,0.0016851124515783284
0,mdma,1,0.0016851124515783284
0,me,695,0.0
0,mean,29,0.0
0,meaning,1,0.00017146962570651483
0,means,2,0.0
0,meant,21,0.0036008621398368116
0,media,1,0.0016851124515783284
0,medical,1,0.0016851124515783284
0,meditate,1,0.0016851124515783284
0,meditation,1,0.0016851124515783284
0,meet,21,0.0
0,meets,1,0.0016851124515783284
0,melt,1,0.0010332219691793715
0,meltin,1,0.0016851124515783284
0,melting,1,0.0003813314867804147
0,memories,19,0.003257922888423782
0,memory,1,0.00017146962570651483
0,men,7,0.0
0,mens,1,0.0016851124515783284
0,mental,1,0.0010332219691793715
0,mentor,1,0.0016851124515783284
0,mercy,28,0.018252933507170794
0,merry,1,0.0016851124515783284
0,mess,2,0.0007626629735608294
0,message,5,0.0008573481285325743
0,messages,2,0.001303780964797914
0,messed,5,0.005166109845896858
0,met,4,0.0
0,metal,2,0.002066443938358743
0,mexico,1,0.0016851124515783284
0,mia,1,0.000651890482398957
0,mic,1,0.000651890482398957
0,middle,1,0.00017146962570651483
0,might,10,0.0
0,mighty,3,0.003099665907538115
0,mike,1,0.0010332219691793715
0,mile,1,0.00017146962570651483
0,miles,7,0.0
0,milk,2,0.001303780964797914
0,million,3,0.0005144088771195446
0,mind,54,0.0
0,minds,3,0.0005144088771195446
0,mine,33,0.0
0,minnesota,1,0.0016851124515783284
0,minor,1,0.0010332219691793715
0,minute,5,0.0
0,minutes,2,0.001303780964797914
0,mirror,8,0.0013717570056521187
0,mirrorin,1,0.0016851124515783284
0,miss,34,0.0
0,missed,3,0.0011439944603412442
0,missin,5,0.0019066574339020737
0,missing,11,0.018536236967361612
0,missionaries,3,0.005055337354734986
0,mississippi,1,0.0010332219691793715
0,mistake,1,0.0010332219691793715
0,mistakes,2,0.001303780964797914
0,mister,3,0.003099665907538115
0,misty,1,0.000651890482398957
0,misunderstood,1,0.0010332219691793715
0,mm,7,0.0
0,mmhmm,1,0.000651890482398957
0,mmm,20,0.0
0,mmmmmm,2,0.002066443938358743
0,mmmmmmmm,2,0.003370224903156657
0,mmwoah,1,0.0016851124515783284
0,mo,2,0.001303780964797914
0,moan,2,0.002066443938358743
0,mold,1,0.0010332219691793715
0,mom,4,0.0006858785028260593
0,moment,17,0.0
0,moments,1,0.0003813314867804147
0,momma,1,0.000651890482398957
0,monday,1,0.000651890482398957
0,mondeo,1,0.0016851124515783284
0,money,16,0.0
0,moneymakin,1,0.0016851124515783284
0,monte,1,0.0016851124515783284
0,month,1,0.00017146962570651483
0,mood,5,0.0019066574339020737
0,moon,7,0.0
0,moonbeam,1,0.0016851124515783284
0,moonlight,21,0.0036008621398368116
0,moors,1,0.0010332219691793715
0,mop,1,0.0010332219691793715
0,morals,1,0.0016851124515783284
0,more,87,0.0
0,morgue,1,0.0016851124515783284
0,mornin,9,0.0015432266313586337
0,morning,4,0.0
0,most,7,0.0
0,mother,3,0.0
0,motherfucker,1,0.000651890482398957
0,motherfuckers,1,0.0016851124515783284
0,motion,1,0.0003813314867804147
0,motley,1,0.0016851124515783284
0,motorboat,1,0.0016851124515783284
0,mountain,2,0.0007626629735608294
0,mourn,1,0.0010332219691793715
0,mouth,7,0.0012002873799456038
0,move,38,0.0
0,moved,4,0.0
0,moves,4,0.0015253259471216588
0,moving,23,0.0
0,mr,8,0.0013717570056521187
0,ms,12,0.01239866363015246
0,much,32,0.0
0,mud,1,0.0010332219691793715
0,muere,1,0.0016851124515783284
0,mullets,1,0.0016851124515783284
0,muscles,1,0.0016851124515783284
0,music,8,0.0
0,must,8,0.0
0,muster,3,0.005055337354734986
0,mustve,1,0.00017146962570651483
0,muzzle,1,0.0016851124515783284
0,my,579,0.0
0,myself,30,0.0
0,mystery,5,0.0019066574339020737
0,mystical,1,0.0016851124515783284
0,música,1,0.0016851124515783284
0,n,1,0.00017146962570651483
0,na,4,0.0006858785028260593
0,nah,2,0.001303780964797914
0,naked,1,0.00017146962570651483
0,name,15,0.0
0,named,1,0.000651890482398957
0,names,1,0.000651890482398957
0,nananananana,1,0.0016851124515783284
0,nancy,1,0.0010332219691793715
0,nasty,1,0.0003813314867804147
0,nation,2,0.002066443938358743
0,nations,1,0.0016851124515783284
0,natural,7,0.007232553784255601
0,nature,2,0.001303780964797914
0,naughty,1,0.000651890482398957
0,navigate,1,0.0016851124515783284
0,naïve,3,0.005055337354734986
0,near,1,0.00017146962570651483
0,neat,1,0.0010332219691793715
0,neck,1,0.00017146962570651483
0,need,92,0.0
0,needed,2,0.0
0,needs,4,0.0
0,negated,1,0.0016851124515783284
0,negative,1,0.0016851124515783284
0,neighbor,1,0.0016851124515783284
0,neighborhood,1,0.0010332219691793715
0,neighbors,1,0.0016851124515783284
0,neither,2,0.002066443938358743
0,nerve,1,0.00017146962570651483
0,nervous,1,0.0
0,nets,1,0.0016851124515783284
0,never,142,0.0
0,new,52,0.0
0,news,2,0.0007626629735608294
0,next,22,0.0
0,ngabo,8,0.013480899612626628
0,ngoba,9,0.015166012064204957
0,nic,1,0.0016851124515783284
0,nice,1,0.0
0,nigga,4,0.0015253259471216588
0,niggas,1,0.000651890482398957
0,night,118,0.0
0,nightmare,1,0.0010332219691793715
0,nights,3,0.0
0,nikes,1,0.0010332219691793715
0,nine,3,0.001955671447196871
0,nipple,1,0.0010332219691793715
0,niro,1,0.0016851124515783284
0,niño,1,0.0016851124515783284
0,nn,8,0.008265775753434972
0,nnn,4,0.004132887876717486
0,nnnnnnnn,1,0.0010332219691793715
0,nnyu,1,0.0010332219691793715
0,no,158,0.0
0,nobody,12,0.0
0,nobodys,2,0.0007626629735608294
0,noelle,1,0.0016851124515783284
0,nogoodnick,1,0.0016851124515783284
0,noise,5,0.005166109845896858
0,none,3,0.0005144088771195446
0,nononono,1,0.0016851124515783284
0,noose,1,0.0010332219691793715
0,nor,2,0.002066443938358743
0,north,1,0.000651890482398957
0,nosyass,1,0.0016851124515783284
0,not,149,0.0
0,notch,4,0.006740449806313314
0,nothin,23,0.0
0,nothing,39,0.0
0,nothings,1,0.0003813314867804147
0,notice,4,0.002607561929595828
0,noticed,1,0.0016851124515783284
0,now,147,0.0
0,nowhere,20,0.0
0,numb,3,0.0011439944603412442
0,number,9,0.0
0,numbers,6,0.00619933181507623
0,nyu,31,0.03202988104456052
0,nyunyunyu,1,0.0010332219691793715
0,o,1,0.000651890482398957
0,oak,1,0.0016851124515783284
0,obsessed,1,0.000651890482398957
0,occasion,8,0.013480899612626628
0,occupying,1,0.0016851124515783284
0,ocean,1,0.00017146962570651483
0,odds,1,0.0010332219691793715
0,of,373,0.0
0,off,51,0.0
0,offences,1,0.0016851124515783284
0,offense,1,0.0016851124515783284
0,offwhite,1,0.0016851124515783284
0,og,2,0.002066443938358743
0,oh,285,0.0
0,ohoh,45,0.0
0,ohohoh,21,0.0
0,ohohohoh,1,0.00017146962570651483
0,ohooh,3,0.0011439944603412442
0,ohwoah,1,0.0010332219691793715
0,oil,1,0.0016851124515783284
0,okay,12,0.0
0,ol,1,0.000651890482398957
0,old,29,0.0
0,older,2,0.0
0,on,494,0.0
0,once,11,0.0
0,one,187,0.0
0,ones,5,0.0
0,onetrack,1,0.0010332219691793715
0,oneway,1,0.0010332219691793715
0,ongoing,1,0.0016851124515783284
0,onim,1,0.0016851124515783284
0,only,93,0.0
0,ooh,74,0.0
0,oohhoo,1,0.0010332219691793715
0,oohhoohoo,1,0.0016851124515783284
0,oohooh,2,0.0
0,oohoohooh,1,0.00017146962570651483
0,oohoohoohooh,4,0.002607561929595828
0,open,18,0.0
0,opened,1,0.000651890482398957
0,openin,1,0.0016851124515783284
0,opera,1,0.0016851124515783284
0,operates,1,0.0016851124515783284
0,opportunities,1,0.0016851124515783284
0,or,98,0.0
0,ordinary,1,0.000651890482398957
0,other,43,0.0
0,others,9,0.0015432266313586337
0,our,38,0.0
0,ours,1,0.000651890482398957
0,out,157,0.0
0,outrun,7,0.007232553784255601
0,outside,9,0.0
0,outta,2,0.0007626629735608294
0,over,47,0.0
0,overload,1,0.0016851124515783284
0,overseas,1,0.0016851124515783284
0,oversold,2,0.003370224903156657
0,ow,1,0.00017146962570651483
0,owe,2,0.002066443938358743
0,own,43,0.0
0,owt,1,0.0016851124515783284
0,oww,2,0.003370224903156657
0,ozone,1,0.0016851124515783284
0,pace,1,0.0016851124515783284
0,pacing,1,0.0016851124515783284
0,packaged,1,0.0016851124515783284
0,packed,1,0.00017146962570651483
0,paddle,1,0.0016851124515783284
0,padres,1,0.0016851124515783284
0,pads,1,0.0010332219691793715
0,page,5,0.0019066574339020737
0,pages,1,0.000651890482398957
0,paid,1,0.00017146962570651483
0,pain,7,0.0
0,pains,1,0.0010332219691793715
0,paint,3,0.0005144088771195446
0,painted,1,0.0016851124515783284
0,pair,2,0.002066443938358743
0,pale,1,0.000651890482398957
0,panorama,1,0.0016851124515783284
0,panoramic,1,0.0016851124515783284
0,papapaparty,1,0.0016851124515783284
0,papers,1,0.000651890482398957
0,par,1,0.0016851124515783284
0,paraderest,1,0.0016851124515783284
0,paranoia,1,0.0010332219691793715
0,pardon,1,0.0016851124515783284
0,paroled,1,0.0010332219691793715
0,part,9,0.0015432266313586337
0,party,4,0.0
0,pass,2,0.0
0,passin,2,0.001303780964797914
0,past,4,0.0
0,pastry,1,0.0016851124515783284
0,pathway,1,0.0016851124515783284
0,pausing,1,0.0016851124515783284
0,pavement,2,0.002066443938358743
0,pavements,9,0.015166012064204957
0,pawn,1,0.0010332219691793715
0,pay,16,0.0
0,payin,3,0.003099665907538115
0,pea,1,0.0010332219691793715
0,peace,11,0.0018861658827716633
0,peakin,1,0.0016851124515783284
0,pedal,1,0.0010332219691793715
0,peep,2,0.003370224903156657
0,peeped,1,0.0016851124515783284
0,pen,1,0.0010332219691793715
0,pendulums,1,0.0016851124515783284
0,penetration,1,0.0016851124515783284
0,penny,1,0.0010332219691793715
0,pens,1,0.0010332219691793715
0,people,46,0.0
0,peoples,1,0.0010332219691793715
0,perceive,1,0.0016851124515783284
0,percussion,1,0.0016851124515783284
0,perfect,10,0.0
0,perfectly,3,0.001955671447196871
0,perks,2,0.003370224903156657
0,permanent,1,0.0016851124515783284
0,persevering,1,0.0016851124515783284
0,persona,1,0.0016851124515783284
0,perspective,1,0.0010332219691793715
0,peter,2,0.001303780964797914
0,pews,1,0.0016851124515783284
0,phone,3,0.0
0,photographs,1,0.0010332219691793715
0,pick,7,0.0045632333767926985
0,picked,1,0.0003813314867804147
0,picket,1,0.0016851124515783284
0,picnic,1,0.0016851124515783284
0,picture,6,0.0
0,pie,1,0.0010332219691793715
0,piece,4,0.0015253259471216588
0,pieces,1,0.0003813314867804147
0,pierce,1,0.000651890482398957
0,pillars,2,0.003370224903156657
0,pillowcase,1,0.0016851124515783284
0,pills,1,0.0010332219691793715
0,pipe,1,0.0010332219691793715
0,pips,1,0.0016851124515783284
0,pistol,2,0.001303780964797914
0,pity,3,0.003099665907538115
0,pitys,1,0.0010332219691793715
0,place,39,0.0
0,places,5,0.0008573481285325743
0,placin,1,0.0016851124515783284
0,plan,4,0.0
0,plane,1,0.000651890482398957
0,planes,1,0.0003813314867804147
0,planet,5,0.003259452411994785
0,plans,11,0.0018861658827716633
0,plants,1,0.0010332219691793715
0,plate,1,0.0010332219691793715
0,platform,1,0.000651890482398957
0,play,18,0.0
0,played,1,0.00017146962570651483
0,players,1,0.000651890482398957
0,playin,4,0.0015253259471216588
0,playing,3,0.0
0,plays,11,0.004194646354584562
0,plead,1,0.0010332219691793715
0,pleading,1,0.0016851124515783284
0,pleasant,1,0.0010332219691793715
0,pleasantly,1,0.0016851124515783284
0,please,11,0.0
0,pleiades,1,0.0016851124515783284
0,plug,2,0.002066443938358743
0,poet,1,0.000651890482398957
0,point,2,0.00034293925141302967
0,poise,5,0.008425562257891643
0,polaroid,2,0.003370224903156657
0,police,1,0.0003813314867804147
0,policeman,1,0.0010332219691793715
0,poor,2,0.0007626629735608294
0,poppa,1,0.0016851124515783284
0,population,2,0.003370224903156657
0,porcelain,1,0.0016851124515783284
0,pore,1,0.0016851124515783284
0,porn,3,0.005055337354734986
0,possess,1,0.0010332219691793715
0,possibly,1,0.0010332219691793715
0,postcard,1,0.0016851124515783284
0,pot,1,0.000651890482398957
0,potty,1,0.0016851124515783284
0,pound,2,0.002066443938358743
0,pour,3,0.0005144088771195446
0,pouring,4,0.004132887876717486
0,power,3,0.0005144088771195446
0,ppppeople,1,0.0016851124515783284
0,pppput,1,0.0016851124515783284
0,pr,1,0.0010332219691793715
0,practice,2,0.002066443938358743
0,praise,1,0.0016851124515783284
0,praised,1,0.0016851124515783284
0,pray,1,0.00017146962570651483
0,prayer,1,0.0003813314867804147
0,preach,2,0.002066443938358743
0,precious,1,0.0003813314867804147
0,predict,1,0.0016851124515783284
0,preparing,1,0.0016851124515783284
0,present,2,0.001303780964797914
0,press,1,0.0016851124515783284
0,pressed,2,0.003370224903156657
0,pressure,2,0.002066443938358743
0,pretend,6,0.0022879889206824885
0,pretender,8,0.013480899612626628
0,pretending,1,0.0010332219691793715
0,pretty,17,0.0
0,price,3,0.0011439944603412442
0,priceless,1,0.0010332219691793715
0,priest,5,0.005166109845896858
0,priestess,4,0.004132887876717486
0,prime,1,0.0016851124515783284
0,primero,1,0.0016851124515783284
0,print,1,0.0010332219691793715
0,prison,1,0.000651890482398957
0,private,1,0.0010332219691793715
0,privately,3,0.005055337354734986
0,prize,2,0.002066443938358743
0,probably,9,0.0015432266313586337
0,problems,1,0.00017146962570651483
0,progress,1,0.0016851124515783284
0,prom,1,0.0016851124515783284
0,promise,10,0.0017146962570651486
0,promoter,1,0.0016851124515783284
0,proportion,1,0.0016851124515783284
0,proposition,1,0.0016851124515783284
0,prostitute,1,0.0016851124515783284
0,proud,3,0.0011439944603412442
0,prove,1,0.00017146962570651483
0,provides,1,0.0010332219691793715
0,psychic,2,0.003370224903156657
0,pueblo,1,0.0016851124515783284
0,puff,1,0.0016851124515783284
0,pull,8,0.0013717570056521187
0,pulled,1,0.0003813314867804147
0,pullin,2,0.0007626629735608294
0,pulling,1,0.0010332219691793715
0,pumpedup,14,0.014465107568511201
0,punk,2,0.0007626629735608294
0,punkass,2,0.003370224903156657
0,puppet,1,0.0010332219691793715
0,puppy,2,0.003370224903156657
0,purple,4,0.002607561929595828
0,push,3,0.001955671447196871
0,pushes,1,0.0016851124515783284
0,pushing,2,0.0007626629735608294
0,put,33,0.0
0,puts,1,0.0010332219691793715
0,puttin,1,0.000651890482398957
0,putting,1,0.000651890482398957
0,puzzles,1,0.0016851124515783284
0,pyt,4,0.006740449806313314
0,quarter,1,0.0010332219691793715
0,que,1,0.0010332219691793715
0,queasy,1,0.0016851124515783284
0,queen,3,0.0
0,queens,1,0.0016851124515783284
0,questioning,3,0.003099665907538115
0,questions,6,0.0010288177542390892
0,quetzalcoatl,1,0.0016851124515783284
0,quick,5,0.0
0,quickest,1,0.0016851124515783284
0,quickly,1,0.000651890482398957
0,quickpull,1,0.0010332219691793715
0,quit,2,0.00034293925141302967
0,quite,5,0.0008573481285325743
0,quota,1,0.0016851124515783284
0,quotation,1,0.0016851124515783284
0,qué,1,0.0010332219691793715
0,race,1,0.000651890482398957
0,radio,4,0.0006858785028260593
0,rain,10,0.0
0,rainbows,1,0.0016851124515783284
0,raincoats,6,0.010110674709469972
0,rains,2,0.0007626629735608294
0,raised,2,0.00034293925141302967
0,rake,1,0.0016851124515783284
0,rang,1,0.0016851124515783284
0,rap,4,0.0006858785028260593
0,raps,1,0.0016851124515783284
0,rare,5,0.003259452411994785
0,rate,1,0.0010332219691793715
0,rather,9,0.0
0,rationality,5,0.008425562257891643
0,rattlin,1,0.0016851124515783284
0,raw,3,0.0011439944603412442
0,razor,1,0.0016851124515783284
0,reach,9,0.0
0,reaching,3,0.005055337354734986
0,read,5,0.0008573481285325743
0,ready,11,0.0
0,real,43,0.0
0,realise,1,0.0016851124515783284
0,realize,7,0.0
0,really,59,0.0
0,reason,15,0.002572044385597723
0,reasons,2,0.0007626629735608294
0,rebel,1,0.0010332219691793715
0,receipt,1,0.0016851124515783284
0,receipts,1,0.0016851124515783284
0,receive,1,0.00017146962570651483
0,receiving,1,0.0016851124515783284
0,reckless,1,0.0010332219691793715
0,recognize,1,0.0010332219691793715
0,reconciliation,1,0.0016851124515783284
0,record,2,0.001303780964797914
0,records,8,0.005215123859191656
0,recreate,3,0.005055337354734986
0,red,5,0.0
0,reduced,1,0.0016851124515783284
0,referee,1,0.0016851124515783284
0,refrigerator,2,0.003370224903156657
0,refuse,3,0.0011439944603412442
0,regardless,1,0.0016851124515783284
0,regards,1,0.0016851124515783284
0,regret,10,0.0038133148678041475
0,regrets,1,0.0010332219691793715
0,relate,1,0.000651890482398957
0,relax,2,0.002066443938358743
0,release,17,0.006482635275267051
0,relics,4,0.006740449806313314
0,relief,1,0.0010332219691793715
0,reluctantly,1,0.0016851124515783284
0,rely,5,0.003259452411994785
0,remember,16,0.0
0,remind,1,0.0003813314867804147
0,removed,1,0.0016851124515783284
0,rent,2,0.0007626629735608294
0,rentacar,1,0.0016851124515783284
0,repair,1,0.0016851124515783284
0,repairs,1,0.0016851124515783284
0,repeating,1,0.0016851124515783284
0,replace,3,0.001955671447196871
0,repulse,1,0.0016851124515783284
0,request,4,0.006740449806313314
0,reservation,2,0.003370224903156657
0,reset,1,0.0016851124515783284
0,resist,3,0.001955671447196871
0,respect,1,0.0010332219691793715
0,respectin,1,0.0016851124515783284
0,respects,1,0.0016851124515783284
0,responsibility,1,0.0016851124515783284
0,rest,11,0.0
0,resume,1,0.0016851124515783284
0,return,3,0.001955671447196871
0,revelations,4,0.004132887876717486
0,reverse,1,0.0016851124515783284
0,revolution,1,0.000651890482398957
0,revolutionaries,1,0.0016851124515783284
0,rhymer,1,0.0016851124515783284
0,rhymes,1,0.0010332219691793715
0,rhythm,2,0.00034293925141302967
0,rib,2,0.003370224903156657
0,ribbons,1,0.0016851124515783284
0,ribena,1,0.0016851124515783284
0,riddle,1,0.0016851124515783284
0,ride,3,0.0
0,riger,1,0.0016851124515783284
0,right,69,0.0
0,righteous,1,0.000651890482398957
0,rights,5,0.005166109845896858
0,ring,9,0.0015432266313586337
0,ringin,1,0.000651890482398957
0,rings,3,0.001955671447196871
0,rip,1,0.0003813314867804147
0,ripped,1,0.000651890482398957
0,rise,4,0.0006858785028260593
0,river,3,0.0
0,rivers,1,0.0010332219691793715
0,road,6,0.0
0,roadside,1,0.0010332219691793715
0,roam,1,0.000651890482398957
0,roamin,2,0.002066443938358743
0,roar,4,0.006740449806313314
0,rob,2,0.002066443938358743
0,robbin,1,0.0010332219691793715
0,robert,1,0.0016851124515783284
0,roberts,1,0.0010332219691793715
0,rock,5,0.0
0,rocks,1,0.00017146962570651483
0,rojas,1,0.0016851124515783284
0,role,2,0.0007626629735608294
0,roll,10,0.0
0,rolled,1,0.000651890482398957
0,rollin,1,0.00017146962570651483
0,roman,3,0.003099665907538115
0,romance,2,0.003370224903156657
0,roof,2,0.0007626629735608294
0,room,7,0.0
0,rooms,4,0.006740449806313314
0,rope,4,0.006740449806313314
0,roses,24,0.01564537157757497
0,rough,3,0.0005144088771195446
0,round,20,0.0
0,route,1,0.0016851124515783284
0,roxanne,1,0.0010332219691793715
0,rubbing,1,0.0016851124515783284
0,rubbish,1,0.0016851124515783284
0,ruby,24,0.04044269883787989
0,rude,1,0.000651890482398957
0,rug,2,0.002066443938358743
0,ruins,5,0.005166109845896858
0,rule,2,0.001303780964797914
0,ruled,3,0.003099665907538115
0,ruler,1,0.0010332219691793715
0,rules,2,0.00034293925141302967
0,run,56,0.0
0,runner,1,0.0016851124515783284
0,runnin,3,0.0
0,running,21,0.0
0,runs,2,0.002066443938358743
0,rurun,1,0.0010332219691793715
0,rurururun,2,0.002066443938358743
0,rururururun,1,0.0010332219691793715
0,rush,2,0.0007626629735608294
0,russ,1,0.0010332219691793715
0,russel,1,0.0016851124515783284
0,sacrifice,2,0.0007626629735608294
0,sad,4,0.0
0,sadder,1,0.0016851124515783284
0,safe,1,0.0003813314867804147
0,said,73,0.0
0,sail,3,0.001955671447196871
0,sailed,2,0.002066443938358743
0,saint,2,0.001303780964797914
0,saints,2,0.003370224903156657
0,sake,1,0.0003813314867804147
0,sale,1,0.000651890482398957
0,sales,1,0.0016851124515783284
0,sally,1,0.000651890482398957
0,salt,1,0.0010332219691793715
0,same,22,0.0
0,san,1,0.0010332219691793715
0,sand,3,0.0005144088771195446
0,sanity,4,0.006740449806313314
0,sank,1,0.0016851124515783284
0,sapphire,5,0.008425562257891643
0,sat,3,0.0005144088771195446
0,satisfied,1,0.000651890482398957
0,satisfies,2,0.003370224903156657
0,satisfy,1,0.0010332219691793715
0,saturday,2,0.00034293925141302967
0,save,13,0.0
0,saved,4,0.004132887876717486
0,savin,1,0.0016851124515783284
0,saviours,1,0.0016851124515783284
0,saw,6,0.0
0,say,138,0.0
0,sayin,1,0.0003813314867804147
0,saying,4,0.0
0,says,12,0.0
0,scantily,1,0.0016851124515783284
0,scare,1,0.0016851124515783284
0,scared,3,0.0005144088771195446
0,scars,1,0.000651890482398957
0,scene,1,0.00017146962570651483
0,schew,1,0.0010332219691793715
0,school,6,0.0
0,science,3,0.003099665907538115
0,scores,1,0.0016851124515783284
0,scream,2,0.00034293925141302967
0,screamed,1,0.0010332219691793715
0,screamin,1,0.000651890482398957
0,scumbag,2,0.003370224903156657
0,scummy,2,0.003370224903156657
0,sea,11,0.0
0,sealed,1,0.000651890482398957
0,seams,1,0.0016851124515783284
0,search,3,0.003099665907538115
0,searchin,2,0.00034293925141302967
0,searching,4,0.002607561929595828
0,seas,5,0.003259452411994785
0,seats,2,0.003370224903156657
0,second,1,0.00017146962570651483
0,seconds,2,0.0007626629735608294
0,secret,15,0.009778357235984355
0,secrets,2,0.001303780964797914
0,see,135,0.0
0,seed,1,0.0010332219691793715
0,seeing,1,0.0003813314867804147
0,seeking,1,0.0010332219691793715
0,seem,5,0.0
0,seemed,2,0.0007626629735608294
0,seems,32,0.005487028022608475
0,seen,8,0.0
0,sees,2,0.00034293925141302967
0,seldom,1,0.0010332219691793715
0,selfishness,1,0.0016851124515783284
0,sell,1,0.00017146962570651483
0,sellin,1,0.0010332219691793715
0,sells,1,0.0010332219691793715
0,send,6,0.0010288177542390892
0,sendin,1,0.0010332219691793715
0,sensations,1,0.0016851124515783284
0,sense,14,0.0024005747598912076
0,sent,3,0.0005144088771195446
0,separates,1,0.0016851124515783284
0,sepiatoned,1,0.0016851124515783284
0,serve,1,0.0010332219691793715
0,set,8,0.0
0,sets,1,0.000651890482398957
0,settle,1,0.000651890482398957
0,settled,1,0.0010332219691793715
0,seven,4,0.002607561929595828
0,several,1,0.000651890482398957
0,sex,11,0.0018861658827716633
0,sexy,3,0.0011439944603412442
0,señores,1,0.0016851124515783284
0,señoritas,1,0.0016851124515783284
0,shade,7,0.0045632333767926985
0,shades,3,0.003099665907538115
0,shadow,9,0.005867014341590613
0,shadows,1,0.0003813314867804147
0,shake,84,0.0
0,shaking,1,0.0003813314867804147
0,shall,4,0.002607561929595828
0,shallow,5,0.008425562257891643
0,shame,4,0.0
0,shape,2,0.001303780964797914
0,shapes,5,0.008425562257891643
0,share,1,0.0
0,sharing,1,0.00017146962570651483
0,shark,1,0.0016851124515783284
0,shattered,2,0.002066443938358743
0,she,97,0.0
0,shed,1,0.00017146962570651483
0,sheep,1,0.0010332219691793715
0,shelf,1,0.000651890482398957
0,shell,1,0.00017146962570651483
0,shes,36,0.0
0,shh,2,0.002066443938358743
0,shield,3,0.005055337354734986
0,shimmer,1,0.0010332219691793715
0,shindig,2,0.003370224903156657
0,shine,9,0.0
0,shining,1,0.000651890482398957
0,shiny,1,0.000651890482398957
0,ship,7,0.0045632333767926985
0,shit,19,0.003257922888423782
0,shiver,1,0.00017146962570651483
0,shivering,1,0.0016851124515783284
0,shivers,1,0.0010332219691793715
0,shock,6,0.010110674709469972
0,shockin,2,0.003370224903156657
0,shoebox,1,0.0010332219691793715
0,shoes,17,0.0
0,shoot,1,0.00017146962570651483
0,shoots,1,0.000651890482398957
0,shop,1,0.0010332219691793715
0,shopping,1,0.0016851124515783284
0,shore,3,0.0005144088771195446
0,shores,1,0.0010332219691793715
0,short,7,0.002669320407462903
0,shorty,1,0.000651890482398957
0,shot,4,0.0006858785028260593
0,should,32,0.0
0,shoulda,1,0.000651890482398957
0,shoulder,3,0.0005144088771195446
0,shoulders,4,0.0015253259471216588
0,shouldnt,2,0.0007626629735608294
0,shouldve,1,0.0
0,show,31,0.0
0,showed,1,0.0003813314867804147
0,showin,1,0.0010332219691793715
0,shown,1,0.0016851124515783284
0,shrug,4,0.004132887876717486
0,shshake,6,0.010110674709469972
0,shut,8,0.0030506518942433176
0,shy,2,0.0007626629735608294
0,sick,8,0.0013717570056521187
