decade_id,T00,T01,T02,T03,T04,T05,T06,T07,T08,T09,T10,T11,T12,T13,T14,T15,T16,T17,T18,T19
0,0.0005617977565962592,0.0005617977581158097,0.0005617977563589976,0.0005617977617304409,0.0005617977598790027,0.0005617977600909242,0.0005617977568021935,0.0005617977573935181,0.000561797756553152,0.0005617977578022214,0.0005617977582611502,0.3436254988923073,0.0005617977552104422,0.000561797761111501,0.0005617977623066624,0.0005617977626373798,0.0005617977583730836,0.0005617977568939733,0.646262141440085,0.000561797771490956
0,0.000446428579739979,0.00044642857624684496,0.0004464285773126267,0.0004464285772742105,0.0004464285795767885,0.000446428575055814,0.00044642857886453006,0.9915178570210659,0.00044642857447752584,0.0004464285805938622,0.0004464285824948786,0.00044642857360747273,0.00044642857333235096,0.00044642858209313554,0.0004464285790891534,0.0004464285806929356,0.0004464285755547582,0.00044642857548425315,0.00044642857684827636,0.00044642858059463255
0,0.0006329114149410962,0.000632911407475712,0.0006329114055522893,0.0006329114076748982,0.0006329114109325117,0.0006329113995905733,0.6292690808921234,0.0006329113962232722,0.0006329114022443692,0.0006329114093075322,0.0006329114102128574,0.000632911395509695,0.0006329113941952971,0.0006329114016509387,0.0006329113995390166,0.0006329114111492483,0.0006329113967911624,0.0006329114140073626,0.12234391206928873,0.23762751316159017
0,0.0004587156032077537,0.0004587156037077477,0.0004587156020634535,0.00045871560013498847,0.00045871560157153076,0.00045871559856884515,0.9912844034117037,0.00045871560072173413,0.00045871560154072023,0.00045871559893003616,0.0004587156012776976,0.00045871559962017567,0.0004587155979944091,0.00045871560739500604,0.0004587156021829211,0.00045871575152893614,0.00045871560661457167,0.0004587156007740356,0.00045871560641256486,0.0004587156040490874
0,0.0004132231463418827,0.0004132231451397977,0.00041322315334911205,0.0004132231432919784,0.0004132231469313216,0.00041322314578903964,0.0004132231446435152,0.00041322314760031695,0.47753656872643996,0.00041322314817528817,0.0004132231503067019,0.0004132231438845801,0.0004132231428524931,0.0004132231510497324,0.515025414622826,0.0004132231487072211,0.00041322314614648304,0.00041322314674922594,0.0004132231518770868,0.0004132231478985225
0,0.00035211267869777975,0.0003521126800016652,0.00035211267908660685,0.0003521126782899145,0.00035211267900862533,0.00035211267866739823,0.00035211268296241727,0.0003521126775775528,0.00035211268005333306,0.00035211267911726434,0.9933098589374184,0.0003521126782731783,0.00035211267658108626,0.00035211268026717264,0.00035211267856988623,0.00035211267974118225,0.00035211283897578546,0.0003521126778463325,0.00035211267948138323,0.00035211267938320596
0,0.0008474576313079753,0.0008474576473590307,0.0008474576528773132,0.0008474576345855378,0.0008474576445515998,0.0008474576543052731,0.16885906470230597,0.0008474576354217071,0.0008474576337527806,0.0008474576432788506,0.0008474576424158723,0.23567817729272525,0.0008474576311501106,0.0008474576468566769,0.0008474576391428974,0.4150722615722187,0.0008474576741634958,0.0008474576418623499,0.16683117413566415,0.000847457644054576
0,0.0008620689860693682,0.4997423101879174,0.0008620689837930118,0.0008620689905928627,0.0008620689857617509,0.0008620689811174641,0.1649676910648743,0.0008620689845925687,0.0008620689785542084,0.3206348260357706,0.0008620689893810468,0.0008620689775186567,0.0008620689784361124,0.0008620689820913458,0.0008620689876586864,0.0008620689919582153,0.0008620689780214582,0.0008620689745564067,0.0008620689754364466,0.0008620689858980643
0,0.001000000012343865,0.9809999995882608,0.0010000000213958539,0.0010000000246594525,0.0010000000173378423,0.0010000000050442396,0.0010000000154583883,0.00100000003610403,0.0010000000199025891,0.001000000014549981,0.0010000000359411698,0.0010000000251007477,0.0010000000312367725,0.0010000000241858708,0.0010000000188719368,0.0010000000279788968,0.0010000000162307227,0.0010000000276136104,0.0010000000110530092,0.0010000000267300145
0,0.0004424778791868681,0.0004424778871023927,0.0004424778814895672,0.0004424778805875998,0.44205270489967663,0.00044247790071021376,0.22510948617810786,0.0004424778868052596,0.0004424778847920098,0.15177193302438552,0.03831973371877012,0.000442477880754464,0.0004424778859147813,0.05165330938617667,0.08489814238777493,0.0004424778855012868,0.0004424778834998338,0.0004424778978612503,0.00044247788327130824,0.0004424778876315312
0,0.0003521126809335677,0.00035211268127351966,0.0003521126815615783,0.0003521126833766666,0.00035211268136697,0.0003521126816581981,0.779032086376119,0.0003521126799802418,0.0003521126798304282,0.0003521126825597282,0.00035211268307047233,0.00035211268160099496,0.00035211267888256086,0.0003521126817581412,0.214629885359515,0.0003521126821668466,0.0003521126806897884,0.00035211267973549686,0.0003521126790167079,0.0003521126849040114
0,0.0002325581401944519,0.9955813953248364,0.000232558141165446,0.00023255813997881975,0.00023255814108911742,0.0002325581399177314,0.00023255814014518312,0.0002325581404039236,0.0002325581398978476,0.00023255814214301354,0.00023255814057502298,0.0002325581483364001,0.00023255813982647194,0.00023255814051293425,0.00023255813990111644,0.0002325581402741155,0.0002325581399043385,0.0002325581399736726,0.00023255814038334121,0.00023255814054066022
0,0.0001492537316389485,0.00014925373185109344,0.00014925373232344328,0.0001492537319274342,0.0001492537322886947,0.00014925373166363687,0.00014925373211490238,0.0001492537316513758,0.9971641790857383,0.00014925373217525862,0.00014925373182601934,0.00014925373156823689,0.0001492537316097481,0.0001492537319708974,0.00014925373201642536,0.00014925373201052892,0.00014925373918879854,0.00014925373199462275,0.00014925373212702417,0.00014925373231477072
0,0.00042016808394737683,0.0004201680749900824,0.00042016807657510857,0.0004201680808742722,0.2193239973462993,0.0646049052546852,0.0004201680783041159,0.00042016807426491486,0.00042016807334859906,0.00042016807611884214,0.21378028426992166,0.0004201680747171341,0.00042016807209322175,0.0831328863030446,0.00042016807771306657,0.0004201680808438834,0.0004201680749820216,0.0004201680769418694,0.0004201680749739586,0.4128554056753608
0,0.0006756756841905799,0.0006756756843418851,0.0006756756894754654,0.0006756756947720565,0.0006756756872134276,0.0006756756863585309,0.0006756756874602254,0.0006756756821499677,0.0006756756796574864,0.0006756756856174592,0.0006756756872661839,0.11055183953150352,0.0006756756794285235,0.7219400205705536,0.1560216532459435,0.0006756756879973943,0.0006756756821623537,0.0006756756799781278,0.0006756756837672108,0.0006756756901625932
0,0.0004032258132676287,0.0004032258114140435,0.0004032258139588014,0.0004032258117285511,0.00040322581447449225,0.0004032258120543726,0.15348729960643948,0.0004032258142738501,0.0004032258143010463,0.0004032258167641736,0.15726769008108038,0.00040322582107899635,0.00040322580912574877,0.0004032258173163235,0.00040322581289970697,0.6823901714764797,0.0004032258118603174,0.00040322581411476145,0.00040322581242882767,0.00040322581493887057
0,0.0004424778806620205,0.0004424778809698729,0.00044247789013321945,0.0004424778815161086,0.0004424778830479782,0.0004424778813741034,0.00044247788119933695,0.00044247788657337335,0.02122276727034749,0.00044247788908867897,0.44459435976320116,0.00044247787951950577,0.00044247787931262595,0.0004424778834991581,0.0004424778909548746,0.0004424778838705481,0.00044247788187289924,0.00044247788304515597,0.2873881780659324,0.23971504876387947
0,0.00040000000303013915,0.0004000000020198834,0.9923999999141554,0.0004000000028172538,0.00040000000241308635,0.00040000000141876584,0.0004000000053785505,0.0004000000012136657,0.000400000001796355,0.00040000000381499,0.0004000000017575756,0.0004000000395561263,0.0004000000010733927,0.00040000000220318595,0.0004000000030728903,0.0004000000030654644,0.0004000000026568926,0.0004000000023551638,0.0004000000027970314,0.0004000000034042498
0,0.0001886792479178402,0.00018867924787279567,0.00018867924990088934,0.00018867924875654737,0.0001886792494979313,0.0001886792481234544,0.00018867924764217632,0.0001886792512478332,0.00018867924719635556,0.00018867924807403953,0.00018867924841469986,0.00018867924674854198,0.00018867924624779082,0.0001886792482515595,0.31425266606154234,0.682351107461421,0.00018867925011606035,0.00018867925286584957,0.00018867924782481042,0.00018867925033753776
0,0.0005319149019403879,0.0005319148993265376,0.0005319149046311327,0.0005319149050187951,0.06027185225461453,0.0005319149034246047,0.0005319149022574442,0.0005319149039150939,0.0005319149011863776,0.000531914903902656,0.5928692022984869,0.0005319149070235801,0.0005319148972620422,0.0005319149020369664,0.0005319149007281015,0.0005319149028170168,0.0005319149094860624,0.000531914903918247,0.0005319149051480043,0.3378163920928755
0,0.0004587156008000099,0.3414866394842251,0.015792395444443108,0.000458715611844653,0.00045871561084673566,0.00045871561053415145,0.00045871560494883023,0.00045871560445505383,0.0004587156095190347,0.00045871560864948845,0.00045871560382306224,0.0004587156018981188,0.0004587156000282634,0.6349227997600764,0.0004587156085407518,0.00045871561018512134,0.0004587156045469675,0.0004587156075039716,0.0004587156055262783,0.0004587156076050245
0,0.0012820512858528455,0.9756410254274573,0.0012820512965978517,0.0012820512923190292,0.0012820512915796463,0.0012820512938168278,0.0012820512924477552,0.0012820512909047321,0.001282051288424985,0.001282051303884473,0.0012820512929143692,0.0012820513048909796,0.0012820512903454172,0.0012820512869167401,0.001282051290658994,0.0012820512875113498,0.0012820513050506431,0.0012820512928813435,0.0012820512933662204,0.0012820512921783269
0,0.000476190490518416,0.00047619048381333627,0.0004761904829846208,0.0004761904861675787,0.9909523807979375,0.000476190486043917,0.00047619048498929144,0.00047619048505579564,0.00047619049300506557,0.00047619048275505276,0.0004761904812903678,0.00047619048277750925,0.0004761904776696205,0.00047619048619298277,0.00047619048328622883,0.0004761904856412235,0.00047619047769034776,0.0004761904812934233,0.0004761904849509687,0.0004761904859367293
0,0.0002673796807799356,0.0002673796835290214,0.0002673796850684598,0.0002673796835625868,0.00026737968409921596,0.00026737968229039046,0.00026737968269882845,0.0002673796824675597,0.00026737968085276126,0.00026737968192483636,0.00026737968379088686,0.00026737968204532244,0.00026737968123777815,0.9753976062022934,0.0002673796831651503,0.00026737968585190006,0.0002673796816359326,0.0002673796818633578,0.01978955950600069,0.00026737968484196237
0,0.0002475247546985283,0.9952970296116358,0.00024752475757838685,0.00024752475615775045,0.000247524757792754,0.0002475247571909242,0.000247524755651495,0.0002475247551802339,0.00024752475554920214,0.00024752475846121923,0.00024752475574316824,0.0002475247550986984,0.0002475247541517079,0.0002475247559711052,0.0002475247580038315,0.0002475247769191312,0.00024752475588246523,0.0002475247554870729,0.000247524755782327,0.0002475247570644249
0,0.00033333334044001185,0.000333333342263269,0.0792413286310872,0.0003333333374506804,0.7390809276614815,0.00033333333621664264,0.00033333333712719633,0.000333333337143071,0.026783601162362423,0.000333333340115232,0.00033333333869971243,0.0003333333374508331,0.0003333333355714515,0.1495608091205795,0.0003333333424688582,0.0003333333406504161,0.00033333333984692984,0.0003333333399937712,0.00033333333864863377,0.00033333334040282534
0,0.0002212389417932401,0.04597334699878463,0.00022123894372857048,0.00022123894658109583,0.00022123894307410816,0.00022123894302916296,0.00022123894175347624,0.00022123894300218134,0.00022123894275049484,0.004776149855526342,0.09043814581735164,0.02207947308495784,0.0002212389403619635,0.00022123894358082877,0.12145279871468072,0.2733801803753975,0.09830589593308475,0.00022123894222169602,0.06180429591701182,0.27935608493132796
0,0.0002590673632648638,0.9950777201223548,0.0002590673623315471,0.00025906736045780394,0.00025906736193704384,0.0002590673617635931,0.00025906736275749324,0.0002590673629279296,0.00025906735970644977,0.0002590673642268583,0.0002590673620746193,0.0002590673601792025,0.00025906735904895244,0.00025906736238725554,0.00025906736178232174,0.00025906736384582676,0.00025906736121661974,0.00025906736286049163,0.0002590673621924618,0.00025906736268389814
0,0.00034722222727310073,0.00034722222624973667,0.00034722223367714215,0.9934027776611616,0.00034722222866382003,0.00034722223072448493,0.0003472222260828407,0.0003472222275389914,0.00034722222522450306,0.0003472222344150721,0.00034722222735679187,0.0003472222242190412,0.0003472222255794806,0.00034722223122268494,0.00034722223222919264,0.0003472222284214646,0.000347222224970611,0.0003472222299774357,0.00034722222725642955,0.00034722222775569826
0,0.0005376344181653554,0.0005376344232182411,0.10819192570468579,0.000537634419947239,0.2508198130166722,0.000537634415376441,0.000537634415977973,0.0005376344247856286,0.09684889059794055,0.0005376344205330181,0.0005376344183229963,0.0005376344187672535,0.0005376344107002184,0.25851661297660455,0.19319771206171918,0.0005376344224761501,0.0005376344161504116,0.000537634422871936,0.0005376344229652773,0.0848981637721195
0,0.00047619049155577046,0.0004761904878345879,0.00047619048695169016,0.0004761904855674922,0.00047619048480233796,0.000476190486065278,0.0004761904841685168,0.0004761904824157818,0.00047619048534549777,0.0004761904866145811,0.00047619049010691445,0.00047619048643407263,0.00047619047925869933,0.6935048389116716,0.000476190494334751,0.0004761904857948973,0.29792373232948444,0.0004761904892132918,0.0004761904814683361,0.00047619049091153715
0,0.0002976190486388843,0.00029761905455098195,0.9943452380468946,0.0002976190498630516,0.00029761904949358056,0.00029761904855129195,0.0002976190500581081,0.00029761904973485843,0.0002976190482226083,0.00029761905016335703,0.0002976190502504063,0.0002976190504332567,0.00029761905036452586,0.00029761905063116945,0.0002976190534008799,0.0002976190509090658,0.00029761904919179115,0.00029761905012576687,0.00029761904852520853,0.0002976190499965564
0,0.0005376344143223565,0.0005376344171961127,0.0005376344166226917,0.0005376344200758822,0.000537634420287617,0.0005376344138829681,0.0005376344150986742,0.0005376344205878382,0.0005376344140280312,0.000537634423705429,0.0005376344195722082,0.0005376344146018917,0.0005376344105231067,0.2203528088877863,0.0005376344165762228,0.0005376344198411206,0.0005376344216838216,0.0005376344137525462,0.0005376344128642282,0.769969771606991
0,0.0003521126824680127,0.00035211268162017715,0.00035211268212559306,0.00035211267720484664,0.08865299618319697,0.0003521126796008042,0.0003521126795995469,0.9050089755744359,0.000352112680023492,0.0003521126790142441,0.0003521126796002996,0.0003521126769931052,0.00035211267699837426,0.0003521126851584932,0.00035211267874255274,0.000352112680418814,0.00035211267883924124,0.00035211268036940493,0.00035211268242964314,0.0003521126811603392
0,0.00029940120056325066,0.0002994012014364477,0.00029940120107690337,0.9943113771679226,0.00029940120198969724,0.0002994011999812553,0.0002994012010347463,0.0002994012030946907,0.0002994012011415847,0.0002994012018842045,0.00029940120291343836,0.0002994012016218409,0.0002994012009369926,0.0002994012035191443,0.00029940120362392954,0.0002994012023179313,0.0002994012016738943,0.00029940119955800833,0.00029940120078408237,0.00029940120292542156
0,0.00034482758939688587,0.21694108806591875,0.00034482759176743103,0.00034482759107074803,0.0003448275968884089,0.00034482759091592543,0.0003448275895252977,0.000344827592430077,0.00034482758869831365,0.2694063780237959,0.11744712833394529,0.04728796157260615,0.00034482758739680657,0.3437450301374591,0.0003448275941511038,0.00034482759086709535,0.0003448275888695108,0.0003448275888083387,0.00034482759177901324,0.0003448275937098735
0,0.00027777778372402746,0.00027777778268770257,0.08849861076778207,0.00027777778213354347,0.00027777778199551315,0.00027777778365632,0.0610774371468898,0.0002777777835203844,0.00027777777950482104,0.00027777778371457874,0.0002777777840062456,0.0002777777803770386,0.0002777777856800199,0.00027777778569493825,0.00027777778283988525,0.8457017297735334,0.00027777778368355885,0.00027777778122651273,0.00027777778195499646,0.0002777777853946283
0,0.00020161290512525298,0.44918324027855633,0.00020161290800023437,0.0002016129084234176,0.0002016129093078326,0.00020161290704008916,0.00020161290849957732,0.00020161290555242663,0.0002016129042220292,0.00020161290657279198,0.00020161290580633846,0.0002016129063829791,0.00020161290502434918,0.00020161290689729155,0.00020161290817895507,0.35999601503279405,0.0002016129055885986,0.1873933252747468,0.00020161290582165897,0.00020161290745899209
0,0.0005050505111335901,0.0005050505143640203,0.0005050505087253763,0.0005050505080897591,0.0005050505195548574,0.0005050505086461021,0.0005050505102842828,0.0005050505104346926,0.0005050505077899545,0.0005050505120044484,0.9441161454831538,0.0005050505084912209,0.0005050505088446017,0.01952853367671466,0.0005050505158748815,0.0005050505089256478,0.000505050507401389,0.0005050505094354317,0.0005050505107674848,0.027769462159363704
0,0.000581395355900145,0.000581395355038201,0.0005813953595234066,0.0005813953613898914,0.0005813953571544134,0.0005813953646076719,0.0005813953613690374,0.0005813953568654176,0.0005813953553190259,0.0005813953545263661,0.0005813953553647758,0.0005813953509604449,0.000581395352845794,0.0005813953588775174,0.0005813953564203232,0.00058139536072904,0.0005813953509766635,0.9889534882141705,0.000581395356661839,0.0005813953612996408
0,0.0003378378411045599,0.000337837844092357,0.000337837843620374,0.0003378378429738216,0.9729738027028075,0.00033783785901655164,0.0003378378454461598,0.00033783784628044585,0.020945116074675772,0.000337837847539393,0.00033783784534211777,0.0003378378412320429,0.0003378378389311971,0.0003378378433093645,0.0003378378460869481,0.0003378378476923116,0.0003378378503468592,0.0003378378435075064,0.00033783784978632763,0.0003378378462082027
0,0.0006578947453482909,0.0006578947505851976,0.24686730109902702,0.0006578947544301449,0.5297804389164075,0.0006578947436210882,0.0006578947460245744,0.0006578947585937448,0.0006578947439201167,0.0006578947589926345,0.0006578947564627878,0.0006578947441729966,0.0006578947402666676,0.0006578947527065167,0.0006578947471441325,0.0006578947570057786,0.0006578947568892561,0.0006578947643003156,0.21216804920799098,0.0006578947561101399
0,0.00041322314426474815,0.00041322314828426426,0.19504107394639827,0.00041322314901680524,0.6796705840882402,0.0004132231512493914,0.0004132231471348681,0.0004132231455877708,0.00041322314417751677,0.00041322315156863774,0.00041322314704296835,0.00041322315000373057,0.0004132231421334161,0.00041322314866590353,0.11826354845492608,0.0004132231519143959,0.0004132231438949296,0.0004132231494627425,0.000413223146116346,0.0004132231499169626
0,0.0002577319631279358,0.0002577319625675201,0.0002577319627505478,0.0002577319632766596,0.00025773196666976537,0.0002577319620803499,0.0002577319618499959,0.0002577319604528032,0.00025773196151497525,0.9951030927165689,0.00025773196221341396,0.00025773196022681855,0.0002577319590171494,0.0002577319635424441,0.0002577319623254538,0.00025773196483487804,0.00025773196097207777,0.00025773196111456785,0.0002577319603622619,0.00025773196453144606
0,0.9945086702173656,0.00028901734337823164,0.00028901734512752587,0.00028901734479289576,0.0002890173459379199,0.000289017343598669,0.00028901734554781885,0.0002890173450054567,0.00028901734487118063,0.00028901734588745456,0.0002890173456981119,0.0002890173433361154,0.0002890173424826837,0.00028901757486155514,0.000289017347248553,0.00028901734531331486,0.00028901734347668067,0.00028901734612155283,0.00028901734440891705,0.00028901734553959626
0,0.00014792899567998968,0.0001479289961800657,0.0001479289977051214,0.00014792899658941597,0.00014792899641557068,0.0001479289956103779,0.00014792899614170853,0.00014792899675118322,0.000147928996151509,0.9593805818684983,0.00014792899577314764,0.00014792899601315747,0.0001479289945499209,0.0001479289973075861,0.037956696199328156,0.00014792899616170247,0.0001479289956413212,0.00014792899585981762,0.00014792899683341708,0.00014792899680847083
0,0.0004098360754421275,0.0004098360729174835,0.0004098360732507375,0.000409836071991522,0.0004098360742170538,0.0004098360710817268,0.00040983607203629464,0.0004098360736188489,0.0004098360673096184,0.00040983607362622427,0.00040983608195845766,0.00040983607195753917,0.00040983606989891474,0.00040983607750214436,0.00040983607432988064,0.00040983607197712365,0.00040983607006742816,0.0004098360720281764,0.0004098360717737668,0.992213114613015
0,0.0002747252765578781,0.00027472527752621866,0.00027472527800786453,0.00027472527602952,0.00027472527644351545,0.0002747252769275003,0.0002747252772090027,0.0002747252780991972,0.00027472527542574885,0.00027472527689138696,0.0002747252768906836,0.0002747252767932383,0.00027472527705170517,0.0002747252764347238,0.0002747252776936902,0.00027472527980290407,0.00027472527616989367,0.00027472527612607564,0.00027472527635279657,0.9947802197375665
0,0.0005813953529144255,0.0005813953599115921,0.1488933252560772,0.09249198361026535,0.0005813953642358648,0.09072477876535935,0.0005813953705147519,0.0005813953647480209,0.12388058570095016,0.3114416957184084,0.0005813953582974064,0.027089071412965335,0.0005813953525591824,0.0005813953659517237,0.000581395354720969,0.0005813953616786474,0.0005813953617550651,0.10076641974239657,0.0005813953642346887,0.09773539546205533
0,0.00045454545868566144,0.00045454545986829816,0.00045454545925524217,0.00045454545799320336,0.0004545454593640233,0.00045454545829535587,0.00045454545793717613,0.9913636362529088,0.00045454545891064494,0.00045454546030396784,0.00045454545797882906,0.0004545454600383022,0.0004545454561459185,0.00045454546032661184,0.00045454546215242553,0.0004545454819785461,0.0004545454592191703,0.0004545454587039565,0.00045454545898832244,0.0004545454609454516
0,0.0006666666743294557,0.987333333054388,0.0006666666835758353,0.0006666666779424089,0.0006666666812574405,0.0006666666771074755,0.0006666666752750962,0.0006666666925396954,0.0006666666777150164,0.0006666666809109343,0.0006666666904669144,0.0006666666744388082,0.0006666666740298404,0.0006666666867154356,0.0006666666863849971,0.0006666666842434374,0.0006666666717375458,0.000666666678073589,0.0006666666863140148,0.0006666666925540205
0,0.00013927576701077576,0.0001392757702927377,0.00013927577038038176,0.00013927576788900863,0.00013927576823501023,0.00013927576753995755,0.0001392757691684842,0.00013927576822584273,0.00013927576739331083,0.00013927576786692866,0.00013927576868538882,0.00013927576656413979,0.00013927576866232255,0.0001392757684853745,0.11328542166656062,0.8842076145009191,0.00013927576724521542,0.00013927577221207834,0.00013927576791046732,0.00013927576875293605
0,0.00017006802903409988,0.9967687074335498,0.0001700680304694108,0.0001700680297822872,0.0001700680305033534,0.00017006802871956042,0.00017006803059073,0.00017006803158537066,0.0001700680290794039,0.00017006802896125473,0.00017006803007491998,0.00017006802836164436,0.00017006802842970878,0.00017006803285333767,0.00017006802947345658,0.00017006802961853985,0.0001700680288207981,0.00017006803065733434,0.00017006802900252068,0.00017006803043256486
0,0.00021834061403806174,0.00021834061682206847,0.00021834061515203947,0.00021834061699156328,0.21394662036080936,0.7613254709411195,0.00021834061543481268,0.00021834061570203702,0.00021834061397926335,0.00021834061611597567,0.00021834061680441562,0.00021834061367457147,0.0002183406144057305,0.00021834061453343022,0.0002183406165783061,0.00021834061538574407,0.00021834061413865283,0.0002183406147142763,0.00021834061440419012,0.021016118239195948
0,0.0007246376947092027,0.0007246376998208726,0.0007246376945851418,0.0007246376977925973,0.0007246376874579163,0.0007246376920664949,0.0007246376897777423,0.000724637688635955,0.0007246376970753353,0.0007246376973625359,0.0007246376987787113,0.0007246377202931488,0.0007246376819829674,0.08937696985134687,0.0007246377050629694,0.8641121825224546,0.0007246376889384645,0.0007246376879607997,0.03419200680527239,0.0007246376986252366
0,0.0009090909136162058,0.0009090909382775622,0.5385962558133366,0.000909090920019382,0.0009090909406458755,0.000909090914345399,0.0009090909323284645,0.0009090909187081871,0.0009090909485748042,0.0009090909206678768,0.0009090909392650523,0.08246136199134553,0.0009090909121116982,0.0009090909301822878,0.0009090909229676916,0.0009090909295256283,0.36348783640980636,0.0009090909481408814,0.0009090909196259056,0.0009090909365085786
0,0.0004545454577409083,0.0004545454620057557,0.00045454546221701606,0.00045454545984540995,0.0004545454589896876,0.08752241734269217,0.0004545454645389753,0.0004545454644112002,0.00045454546696572606,0.00045454546579068575,0.00045454546436488746,0.0004545454581605744,0.00045454545701165263,0.5535792018434373,0.00045454546339860046,0.0004545454619951104,0.00045454546329373225,0.00045454546224460966,0.0004545454662656793,0.3511711079546304
0,0.00025252525830613904,0.00025252525586953484,0.0002525252564392445,0.00025252525606606996,0.8580572536125908,0.0002525252546240192,0.0002525252568034935,0.0002525252563776118,0.0002525252559620389,0.0002525252574623667,0.00025252525818191516,0.00025252525650171014,0.0002525252554235683,0.0002525252559244651,0.00025252525742549664,0.13739729176592114,0.00025252525652109817,0.00025252525684590937,0.00025252525833117066,0.0002525252584220344
0,0.00030120483141858845,0.00030120482486681543,0.23082537832659691,0.00030120482293463294,0.00030120482498972347,0.000301204822093162,0.0003012048248942504,0.050800045625867624,0.0003012048244018551,0.08447977226102878,0.000301204824407629,0.00030120482477709093,0.0003012048223716056,0.00030120482665825385,0.00030120483065023123,0.00030120482660583924,0.6290755265800451,0.000301204823632113,0.00030120482309562,0.0003012048286641438
